Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
26/09/2018 8:30,1.041,1.57,10.459,5.542,104,21.25
26/09/2018 9:00,1.07,1.7,10.917,5.657,113,21.25
26/09/2018 9:30,1.063,1.65,10.288,6.008,115,21.3
26/09/2018 10:00,1.017,1.5,13.045,5.909,106,21.4
26/09/2018 10:30,0.996,1.51,10.956,5.698,119,21.4
26/09/2018 11:00,1.056,1.78,6.75,5.824,102,21.5
26/09/2018 11:30,1.068,1.89,10.285,6.14,109,21.7
26/09/2018 12:00,1.077,1.68,10.744,5.9,113,21.8
26/09/2018 12:30,1.056,1.9,10.827,6.356,111,21.9
26/09/2018 13:00,1.108,1.78,10.418,6.637,104,21.9
26/09/2018 13:30,1.058,1.67,10.935,6.513,111,21.8
26/09/2018 14:00,1.04,1.72,10.695,6.735,123,21.7
26/09/2018 14:30,1.107,1.76,12.048,6.175,112,21.7
26/09/2018 15:00,1.043,1.53,11.388,6.135,119,21.65
26/09/2018 15:30,1.075,1.71,10.66,5.872,130,21.65
26/09/2018 16:00,1.048,1.67,11.176,6.119,137,21.6
26/09/2018 16:30,1.117,1.84,10.275,6.211,122,21.55
26/09/2018 17:00,1.056,1.76,11.213,5.567,125,21.5
26/09/2018 17:30,0.994,1.59,9.906,5.258,126,21.45
26/09/2018 18:00,1.043,1.69,10.284,5.218,122,21.45
26/09/2018 18:30,1.058,1.67,11.313,5.317,122,21.45
26/09/2018 19:00,1.044,1.69,11.336,5.259,126,21.4
26/09/2018 19:30,1.006,1.66,13.829,5.131,106,21.4
26/09/2018 20:00,1.093,1.97,9.747,5.109,115,21.35
26/09/2018 20:30,1.099,1.86,10.444,4.886,118,21.35
26/09/2018 21:00,1.06,1.84,10.278,4.814,123,21.35
26/09/2018 21:30,1.102,1.65,10.673,5.185,123,21.3
26/09/2018 22:00,1.083,1.86,10.864,4.878,123,21.3
26/09/2018 22:30,1.022,1.98,7.031,4.924,116,21.3
26/09/2018 23:00,1.049,1.72,10.457,4.765,94,21.3
26/09/2018 23:30,1.078,1.76,9.747,4.925,120,21.25
27/09/2018 0:00,1.028,1.51,8.963,5.037,116,21.25
27/09/2018 0:30,1.086,1.9,11.879,5.423,118,21.25
27/09/2018 1:00,1.006,1.45,7.276,5.35,120,21.25
27/09/2018 1:30,1.026,1.55,10.844,5.25,119,21.25
27/09/2018 2:00,1.05,1.96,8.599,5.343,113,21.25
27/09/2018 2:30,0.926,1.47,9.35,4.886,119,21.25
27/09/2018 3:00,0.998,1.81,13.879,5.159,111,21.25
27/09/2018 3:30,0.997,1.72,13.696,5.123,120,21.25
27/09/2018 4:00,0.906,1.37,10.251,5.168,105,21.25
27/09/2018 4:30,0.927,1.62,10.381,5.127,115,21.25
27/09/2018 5:00,0.924,1.45,9.347,4.929,101,21.25
27/09/2018 5:30,0.928,1.82,12.912,5.542,111,21.25
27/09/2018 6:00,0.957,1.59,9.675,5.558,113,21.2
27/09/2018 6:30,0.93,1.56,9.721,5.387,126,21.25
27/09/2018 7:00,0.956,1.51,10.255,5.577,111,21.25
27/09/2018 7:30,0.903,1.48,10.123,5.631,104,21.25
27/09/2018 8:00,0.867,1.42,10.302,5.638,106,21.25
27/09/2018 8:30,0.851,1.73,10.233,5.664,111,21.3
27/09/2018 9:00,0.841,1.54,8.993,5.69,104,21.4
27/09/2018 9:30,0.849,1.65,9.698,5.776,108,21.8
27/09/2018 10:00,0.901,1.51,10.205,6.021,111,21.9
27/09/2018 10:30,0.863,1.53,7.833,5.782,115,21.85
27/09/2018 11:00,0.821,1.31,5.816,5.594,116,21.75
27/09/2018 11:30,0.826,1.36,10.8,5.95,120,21.75
27/09/2018 12:00,0.864,1.3,8.907,5.995,111,21.65
27/09/2018 12:30,0.842,1.2,10.367,6.001,108,21.65
27/09/2018 13:00,0.829,1.26,13.8,5.883,122,21.7
27/09/2018 13:30,0.855,1.41,9.801,5.884,115,21.7
27/09/2018 14:00,0.834,1.28,11.253,5.864,113,21.7
27/09/2018 14:30,0.811,1.52,12.994,5.721,109,21.7
27/09/2018 15:00,0.875,1.64,13.801,6.156,119,21.7
27/09/2018 15:30,0.853,1.43,14.435,5.878,128,21.75
27/09/2018 16:00,0.888,1.57,10.256,6.103,123,21.7
27/09/2018 16:30,0.913,1.5,14.68,6.363,120,21.65
27/09/2018 17:00,0.846,1.26,14.805,6.152,123,21.65
27/09/2018 17:30,0.859,1.31,14.475,6.083,115,21.55
27/09/2018 18:00,0.904,1.62,9.336,6.139,118,21.55
27/09/2018 18:30,0.924,1.42,14.16,6.574,120,21.55
27/09/2018 19:00,0.908,1.77,10.247,6.246,105,21.55
27/09/2018 19:30,0.978,1.56,14.02,6.871,111,21.5
27/09/2018 20:00,0.904,1.72,13.875,6.515,130,21.5
27/09/2018 20:30,1.081,1.69,13.983,7.333,123,21.5
27/09/2018 21:00,1.111,1.93,14.684,7.315,123,21.5
27/09/2018 21:30,0.986,1.77,14.298,7.102,123,21.5
27/09/2018 22:00,1.057,1.76,15.657,7.221,122,21.5
27/09/2018 22:30,1.183,1.89,13.771,8.308,125,21.5
27/09/2018 23:00,1.221,2.17,13.185,7.457,128,21.5
27/09/2018 23:30,1.109,1.83,14.634,7.562,123,21.45
28/09/2018 0:00,1.148,2.13,13.686,7.748,126,21.45
28/09/2018 0:30,1.167,1.98,13.026,7.75,123,21.45
28/09/2018 1:00,1.151,1.63,14.491,7.847,126,21.45
28/09/2018 1:30,1.113,1.63,12.086,7.335,120,21.4
28/09/2018 2:00,1.119,1.82,14.093,7.601,126,21.4
28/09/2018 2:30,1.058,1.83,14.738,7.456,122,21.4
28/09/2018 3:00,1.166,2.09,13.8,7.938,116,21.4
28/09/2018 3:30,1.057,1.73,13.786,7.537,125,21.4
28/09/2018 4:00,1.154,1.72,14.737,8,115,21.4
28/09/2018 4:30,1.088,1.85,14.039,7.842,122,21.4
28/09/2018 5:00,1.124,2.03,14.66,7.995,119,21.4
28/09/2018 5:30,1.038,1.53,13.542,8.227,116,21.4
28/09/2018 6:00,1.065,2.08,14.724,7.459,128,21.35
28/09/2018 6:30,1.062,1.74,13.93,7.965,120,21.35
28/09/2018 7:00,1.062,1.71,14.816,7.655,125,21.35
28/09/2018 7:30,1.204,1.73,13.841,9.099,119,21.4
28/09/2018 8:00,1.125,1.84,13.322,8.168,119,21.45
28/09/2018 8:30,1.122,1.79,13.932,8.098,118,21.55
28/09/2018 9:00,1.215,2.27,14.272,8.306,120,21.75
28/09/2018 9:30,1.216,1.89,14.868,8.746,122,21.7
28/09/2018 10:00,1.165,1.67,14.107,8.256,118,21.95
28/09/2018 10:30,1.065,1.69,13.925,8.331,123,22
28/09/2018 11:00,1.167,1.87,14.215,8.754,123,22
28/09/2018 11:30,1.126,1.73,14.106,8.13,129,22
28/09/2018 12:00,1.196,2.29,14.225,7.997,120,21.9
28/09/2018 12:30,1.204,1.75,14.885,7.518,129,21.9
28/09/2018 13:00,1.216,1.98,13.895,7.763,130,21.85
28/09/2018 13:30,1.19,1.75,14.616,7.152,128,21.8
28/09/2018 14:00,1.153,2.3,13.794,6.588,126,21.8
28/09/2018 14:30,1.127,1.83,13.908,6.368,130,21.8
28/09/2018 15:00,1.163,2.04,14.88,6.126,126,21.75
28/09/2018 15:30,1.03,1.879,14.426,5.939,130,21.75
28/09/2018 16:00,1.024,1.84,14.081,5.445,122,21.7
28/09/2018 16:30,1.159,1.89,14.646,6.016,126,21.65
28/09/2018 17:00,1.164,2.11,14.807,5.531,128,21.65
28/09/2018 17:30,1.213,1.98,14.26,5.674,126,21.6
28/09/2018 18:00,1.24,2.16,13.102,5.562,129,21.55
28/09/2018 18:30,1.244,2.12,13.787,5.446,123,21.55
28/09/2018 19:00,1.287,2.15,12.964,5.572,129,21.5
28/09/2018 19:30,1.246,2.348,12.089,5.271,122,21.5
28/09/2018 20:00,1.195,1.92,13.069,5.226,133,21.45
28/09/2018 20:30,1.251,2.62,13.847,5.156,133,21.45
28/09/2018 21:00,1.218,1.8,13.375,5.353,130,21.45
28/09/2018 21:30,1.283,2.45,13.991,5.555,123,21.4
28/09/2018 22:00,1.089,1.65,12.901,5.101,128,21.45
28/09/2018 22:30,1.207,1.96,13.533,5.744,125,21.4
28/09/2018 23:00,1.11,1.85,12.368,5.214,129,21.4
28/09/2018 23:30,1.133,2.05,13.791,5.521,129,21.4
29/09/2018 0:00,1.105,1.87,13.669,5.755,125,21.4
29/09/2018 0:30,1.051,1.78,13.732,5.969,125,21.4
29/09/2018 1:00,1.041,1.83,12.93,6.044,123,21.4
29/09/2018 1:30,1.034,1.7,13.312,5.953,126,21.4
29/09/2018 2:00,0.998,1.68,12.884,5.786,120,21.35
29/09/2018 2:30,1,1.51,13.732,6.337,126,21.35
29/09/2018 3:00,0.954,1.69,12.958,6.06,123,21.4
29/09/2018 3:30,0.963,1.47,13.615,6.046,119,21.4
29/09/2018 4:00,1.049,1.58,13.708,6.558,128,21.35
29/09/2018 4:30,1.044,1.81,13.592,6.236,123,21.35
29/09/2018 5:00,0.945,1.34,13.399,6.117,125,21.35
29/09/2018 5:30,0.943,1.56,12.96,6.163,129,21.35
29/09/2018 6:00,0.933,1.49,13.043,6.269,122,21.35
29/09/2018 6:30,0.91,1.56,13.741,6.141,128,21.35
29/09/2018 7:00,0.913,1.47,13.59,5.859,119,21.35
29/09/2018 7:30,0.945,1.38,12.741,6.099,125,21.35
29/09/2018 8:00,0.877,1.34,12.246,5.589,119,21.4
29/09/2018 8:30,0.967,1.7,13.54,5.871,126,21.4
29/09/2018 9:00,0.899,1.53,13.672,5.496,120,21.45
29/09/2018 9:30,0.907,1.54,12.682,5.209,118,21.45
29/09/2018 10:00,0.98,1.64,14.615,5.533,120,21.45
29/09/2018 10:30,0.867,1.96,13.98,5.114,99,21.5
29/09/2018 11:00,0.983,1.88,13.629,5.246,116,21.55
29/09/2018 11:30,0.965,1.68,14.507,4.978,118,21.55
29/09/2018 12:00,0.95,1.59,11.838,4.749,118,21.6
29/09/2018 12:30,0.959,1.66,12.311,4.698,132,21.6
29/09/2018 13:00,0.998,1.68,13.976,4.805,116,21.6
29/09/2018 13:30,1.014,1.67,13.702,4.969,123,21.6
29/09/2018 14:00,0.995,1.51,13.659,4.725,129,21.6
29/09/2018 14:30,1.054,1.52,13.7,4.618,128,21.6
29/09/2018 15:00,1.111,1.67,4.387,4.582,38,21.6
29/09/2018 15:30,1.109,1.88,13.557,4.545,113,21.6
29/09/2018 16:00,1.166,2.1,5.005,4.799,111,21.6
29/09/2018 16:30,1.151,2.129,4.733,4.468,50,21.55
29/09/2018 17:00,1.238,2.144,4.801,4.39,36,21.55
29/09/2018 17:30,1.128,2.05,4.659,4.56,36,21.55
29/09/2018 18:00,1.204,2.09,4.68,4.5,26,21.55
29/09/2018 18:30,1.192,1.925,4.811,4.592,42,21.55
29/09/2018 19:00,1.183,1.94,4.931,4.485,38,21.55
29/09/2018 19:30,1.248,1.81,4.771,4.487,39,21.55
29/09/2018 20:00,1.195,1.95,5.069,4.461,46,21.6
29/09/2018 20:30,1.149,2.12,4.824,4.543,35,21.55
29/09/2018 21:00,1.179,2.13,4.847,4.755,40,21.55
29/09/2018 21:30,1.231,2.01,5.617,4.835,39,21.55
29/09/2018 22:00,1.13,1.88,5.183,4.86,50,21.55
29/09/2018 22:30,1.165,1.89,4.739,4.903,42,21.5
29/09/2018 23:00,1.154,2.16,5.799,5.316,42,21.5
29/09/2018 23:30,1.122,2.41,5.428,4.891,45,21.5
30/09/2018 0:00,1.018,1.85,5.809,4.999,47,21.5
30/09/2018 0:30,1.03,1.85,4.949,5.051,50,21.5
30/09/2018 1:00,1.065,2.06,5.51,5.178,46,21.5
30/09/2018 1:30,0.999,1.49,5.61,5.154,42,21.5
30/09/2018 2:00,1.074,1.89,5.175,5.084,50,21.5
30/09/2018 2:30,1.026,2.05,4.686,4.892,53,21.55
30/09/2018 3:00,0.945,1.57,5.052,5.147,52,21.55
30/09/2018 3:30,0.892,1.63,5.353,4.994,53,21.55
30/09/2018 4:00,0.942,1.49,8.095,5.132,56,21.55
30/09/2018 4:30,0.952,1.56,6.354,5.24,56,21.5
30/09/2018 5:00,0.925,1.77,5.065,5.287,52,21.5
30/09/2018 5:30,0.872,1.57,4.95,5.072,59,21.5
30/09/2018 6:00,0.8,1.2,6.174,4.772,57,21.55
30/09/2018 6:30,0.855,1.36,7.247,5.203,47,21.55
30/09/2018 7:00,0.864,1.55,7.184,5.322,50,21.55
30/09/2018 7:30,0.811,1.61,7.065,4.854,53,21.55
30/09/2018 8:00,0.839,1.44,7.602,4.466,42,21.55
30/09/2018 8:30,0.949,1.76,8.496,4.465,46,21.6
30/09/2018 9:00,1.025,1.53,4.029,4.337,132,21.55
30/09/2018 9:30,1.124,2.22,4.582,4.548,153,21.55
30/09/2018 10:00,1.159,1.76,4.495,4.644,156,21.5
30/09/2018 10:30,1.228,2.04,4.502,4.49,154,21.5
30/09/2018 11:00,1.299,2.64,5.072,4.579,167,21.55
30/09/2018 11:30,1.795,2.9,6.961,5.175,150,21.5
30/09/2018 12:00,1.878,3.74,6.755,5.148,126,21.5
30/09/2018 12:30,1.842,3.007,7.279,5.267,129,21.5
30/09/2018 13:00,1.85,3.152,7.275,5.432,130,21.55
30/09/2018 13:30,2.078,3.5,6.162,5.55,128,21.5
30/09/2018 14:00,1.985,3.399,8.18,5.473,133,21.5
30/09/2018 14:30,1.908,3.49,5.206,5.314,116,21.5
30/09/2018 15:00,1.962,3.005,6.326,5.678,123,21.45
30/09/2018 15:30,1.93,3.13,8.532,5.371,115,21.45
30/09/2018 16:00,1.862,3.54,7.538,5.564,113,21.45
30/09/2018 16:30,1.75,3.1,7.292,5.324,111,21.45
30/09/2018 17:00,1.603,2.59,8.163,5.375,105,21.45
30/09/2018 17:30,1.601,2.75,6.615,5.178,73,21.45
30/09/2018 18:00,1.562,2.99,7.827,5.245,102,21.45
30/09/2018 18:30,1.646,3.06,7.641,5.284,97,21.45
30/09/2018 19:00,1.587,2.62,7.448,5.272,95,21.4
30/09/2018 19:30,1.689,3.14,8.36,5.231,111,21.4
30/09/2018 20:00,1.635,2.9,8.8,4.989,85,21.35
30/09/2018 20:30,1.594,2.747,8.857,4.902,95,21.35
30/09/2018 21:00,1.792,2.95,5.198,5.151,123,21.3
30/09/2018 21:30,1.755,3.09,6.129,5.297,125,21.3
30/09/2018 22:00,1.778,2.78,7.241,5.369,123,21.3
30/09/2018 22:30,1.805,3,6.162,5.487,99,21.3
30/09/2018 23:00,1.722,2.64,5.984,5.45,109,21.3
30/09/2018 23:30,1.716,2.854,7.241,5.438,101,21.25
1/10/2018 0:00,1.588,2.63,8.516,5.327,111,21.25
1/10/2018 0:30,1.661,2.37,8.094,5.462,108,21.25
1/10/2018 1:00,1.718,2.7,6.35,5.527,98,21.25
1/10/2018 1:30,1.699,3.05,6.337,5.746,105,21.25
1/10/2018 2:00,1.726,2.71,8.34,5.547,125,21.25
1/10/2018 2:30,1.593,2.74,8.562,5.423,116,21.2
1/10/2018 3:00,1.535,2.51,9.234,5.555,120,21.2
1/10/2018 3:30,1.561,2.32,8.959,5.214,111,21.2
1/10/2018 4:00,1.557,2.47,7.542,5.348,98,21.2
1/10/2018 4:30,1.487,2.31,9.333,5.243,115,21.2
1/10/2018 5:00,1.555,2.44,9.747,5.282,115,21.15
1/10/2018 5:30,1.543,2.86,7.899,5.248,108,21.15
1/10/2018 6:00,1.389,2.2,4.708,5.063,111,21.15
1/10/2018 6:30,1.379,2.31,8.491,5.015,126,21.15
1/10/2018 7:00,1.346,2.35,7.574,5.119,98,21.15
1/10/2018 7:30,1.211,2.388,5.48,4.898,109,21.15
1/10/2018 8:00,1.196,2.3,7.059,5.123,104,21.15
1/10/2018 8:30,1.29,2.286,7.029,4.842,97,21.15
1/10/2018 9:00,1.166,2.04,7.17,4.936,99,21.2
1/10/2018 9:30,1.213,2.22,7.569,4.879,109,21.2
1/10/2018 10:00,1.244,1.86,8.867,5.201,75,21.2
1/10/2018 10:30,1.247,2.06,7.099,5.197,85,21.2
1/10/2018 11:00,1.259,2.03,8.131,5.118,101,21.25
1/10/2018 11:30,1.179,1.85,6.773,4.918,85,21.25
1/10/2018 12:00,1.233,2.39,7.043,5.194,106,21.25
1/10/2018 12:30,1.203,2.22,9.719,5.182,84,21.25
1/10/2018 13:00,1.233,2.74,9.349,5.068,119,21.25
1/10/2018 13:30,1.245,2.13,8.938,4.928,105,21.25
1/10/2018 14:00,1.249,2.17,6.576,5.096,91,21.25
1/10/2018 14:30,1.223,2.12,5.49,4.727,97,21.25
1/10/2018 15:00,1.369,2.126,8.164,4.968,95,21.3
1/10/2018 15:30,1.339,2.26,7.26,4.926,94,21.25
1/10/2018 16:00,1.327,2.51,8.868,5.047,102,21.25
1/10/2018 16:30,1.293,2.7,8.093,5.016,123,21.25
1/10/2018 17:00,1.348,2.31,8.51,5.118,109,21.25
1/10/2018 17:30,1.338,2.42,7.544,5.073,106,21.2
1/10/2018 18:00,1.395,2.41,7.29,4.948,101,21.25
1/10/2018 18:30,1.396,2.35,9.776,5.107,98,21.2
1/10/2018 19:00,1.281,1.88,8.505,4.757,92,21.2
1/10/2018 19:30,1.454,2.353,8.058,5.094,81,21.2
1/10/2018 20:00,1.345,2.36,4.833,4.643,98,21.2
1/10/2018 20:30,1.424,2.35,6.165,5.161,91,21.2
1/10/2018 21:00,1.405,2.03,6.527,5.202,113,21.2
1/10/2018 21:30,1.407,2.85,8.521,5.067,122,21.2
1/10/2018 22:00,1.384,2.3,6.817,5.154,90,21.2
1/10/2018 22:30,1.31,2.54,5.191,4.98,102,21.2
1/10/2018 23:00,1.294,2.07,7.981,4.983,120,21.2
1/10/2018 23:30,1.309,2.3,6.981,4.854,99,21.2
2/10/2018 0:00,1.24,1.98,8.112,5.078,99,21.2
2/10/2018 0:30,1.188,1.78,6.601,5.054,105,21.2
2/10/2018 1:00,1.24,1.76,7.821,5.315,102,21.2
2/10/2018 1:30,1.207,1.98,7.868,5.197,108,21.2
2/10/2018 2:00,1.26,2.15,6.998,5.252,106,21.2
2/10/2018 2:30,1.313,2.2,7.038,5.462,105,21.15
2/10/2018 3:00,1.243,2.06,7.67,5.621,99,21.15
2/10/2018 3:30,1.182,1.89,8.145,5.131,101,21.15
2/10/2018 4:00,1.273,2.16,7.299,5.181,94,21.15
2/10/2018 4:30,1.283,2.13,7.579,5.233,97,21.15
2/10/2018 5:00,1.29,1.9,7.095,5.194,99,21.15
2/10/2018 5:30,1.286,2.16,6.989,5.214,102,21.15
2/10/2018 6:00,1.358,2.716,7.097,5.251,106,21.1
2/10/2018 6:30,1.295,2.38,7.566,5.32,109,21.15
2/10/2018 7:00,1.257,2.07,7.484,5.168,102,21.15
2/10/2018 7:30,1.286,2.16,7.849,5.293,106,21.15
2/10/2018 8:00,1.17,1.81,7.825,5.017,106,21.15
2/10/2018 8:30,1.268,2.7,7.422,5.125,98,21.15
2/10/2018 9:00,1.281,2.127,7.853,5.1,109,21.15
2/10/2018 9:30,1.317,2.03,7.993,5.114,98,21.15
2/10/2018 10:00,1.296,2,7.915,5.046,105,21.2
2/10/2018 10:30,1.387,2.18,7.049,5.438,115,21.2
2/10/2018 11:00,1.385,2.08,7.188,5.314,106,21.2
2/10/2018 11:30,1.358,2.518,7.558,5.158,106,21.25
2/10/2018 12:00,1.314,3.22,7.817,5.134,101,21.25
2/10/2018 12:30,1.329,2.4,7.35,5.297,113,21.2
2/10/2018 13:00,1.389,2.22,7.129,5.109,101,21.25
2/10/2018 13:30,1.382,2.19,7.405,5.485,104,21.25
2/10/2018 14:00,1.401,2.57,7.316,5.288,105,21.2
2/10/2018 14:30,1.362,2.11,6.807,5.229,109,21.25
2/10/2018 15:00,1.299,1.96,7.814,5.04,113,21.25
2/10/2018 15:30,1.3,2.3,7.288,4.958,106,21.25
2/10/2018 16:00,1.352,2.72,7.492,5.23,102,21.2
2/10/2018 16:30,1.314,2.95,8.261,5.363,109,21.2
2/10/2018 17:00,1.374,2.14,7.689,5.464,105,21.2
2/10/2018 17:30,1.288,2.08,7.018,5.271,111,21.2
2/10/2018 18:00,1.285,2.07,8.1,5.555,99,21.2
2/10/2018 18:30,1.257,1.95,7.901,5.259,111,21.2
2/10/2018 19:00,1.312,2.07,7.262,5.504,113,21.15
2/10/2018 19:30,1.222,1.99,7.1,5.163,105,21.15
2/10/2018 20:00,1.275,2.1,8.33,5.291,115,21.15
2/10/2018 20:30,1.316,2.66,7.569,5.507,108,21.15
2/10/2018 21:00,1.306,2.37,7.31,5.661,102,21.15
2/10/2018 21:30,1.403,2.39,6.958,5.66,102,21.1
2/10/2018 22:00,1.371,2.72,7.823,5.515,106,21.1
2/10/2018 22:30,1.308,2.33,7.032,5.367,101,21.1
2/10/2018 23:00,1.321,2.27,6.575,5.241,104,21.1
2/10/2018 23:30,1.306,2.4,8.133,5.447,102,21.15
3/10/2018 0:00,1.321,1.9,7.232,5.547,111,21.15
3/10/2018 0:30,1.331,2.4,7.659,5.236,104,21.1
3/10/2018 1:00,1.417,2,8.113,5.755,105,21.1
3/10/2018 1:30,1.356,2.1,7.849,5.601,105,21.1
3/10/2018 2:00,1.344,2.14,6.825,5.737,106,21.1
3/10/2018 2:30,1.369,2.57,7.524,5.813,108,21.1
3/10/2018 3:00,1.226,1.83,7.543,5.707,104,21.1
3/10/2018 3:30,1.286,1.89,7.862,5.637,108,21.05
3/10/2018 4:00,1.443,2.36,8.582,5.953,109,21.1
3/10/2018 4:30,1.329,2.82,7.803,5.833,104,21.05
3/10/2018 5:00,1.321,2.18,8.503,5.551,101,21.05
3/10/2018 5:30,1.365,2.54,7.873,5.898,102,21.05
3/10/2018 6:00,1.374,2.41,6.786,5.872,102,21.05
3/10/2018 6:30,1.327,2.14,9.379,5.7,106,21.05
3/10/2018 7:00,1.415,2.48,8.5,5.707,99,21.05
3/10/2018 7:30,1.33,2.21,7.33,5.532,108,21.05
3/10/2018 8:00,1.349,2.1,8.93,5.618,105,21.05
3/10/2018 8:30,1.419,2.27,8.898,6.053,97,21.1
3/10/2018 9:00,1.42,2.63,9.727,6.069,105,21.1
3/10/2018 9:30,1.424,2.43,8.229,6.062,98,21.1
3/10/2018 10:00,1.403,2.21,7.856,6.108,99,21.15
3/10/2018 10:30,1.442,2.55,9.299,6.175,109,21.15
3/10/2018 11:00,1.322,1.92,9.586,6.149,105,21.25
3/10/2018 11:30,1.436,2.88,9.338,6.236,104,21.4
3/10/2018 12:00,1.499,2.43,9.336,6.469,104,21.6
3/10/2018 12:30,1.498,3.19,8.924,6.569,99,21.9
3/10/2018 13:00,1.412,2.17,9.578,6.575,101,21.85
3/10/2018 13:30,1.41,2.45,9.26,6.382,101,21.75
3/10/2018 14:00,1.351,2.19,9.425,6.422,98,21.85
3/10/2018 14:30,1.39,2.13,9.271,6.733,104,21.75
3/10/2018 15:00,1.338,2.25,9.288,6.674,102,21.7
3/10/2018 15:30,1.295,2.13,9.312,6.332,102,21.65
3/10/2018 16:00,1.19,1.88,8.476,6.248,105,21.6
3/10/2018 16:30,1.242,1.87,8.823,6.55,106,21.6
3/10/2018 17:00,1.264,2.2,8.863,6.706,104,21.6
3/10/2018 17:30,1.107,1.9,9.28,6.072,102,21.5
3/10/2018 18:00,1.113,2.17,8.931,6.309,111,21.4
3/10/2018 18:30,1.12,1.72,8.912,6.543,105,21.5
3/10/2018 19:00,1.166,1.78,9.311,6.126,102,21.4
3/10/2018 19:30,1.085,1.94,9.309,5.911,106,21.35
3/10/2018 20:00,1.159,1.59,8.59,6.345,104,21.35
3/10/2018 20:30,1.136,1.89,8.893,6.397,105,21.3
3/10/2018 21:00,1.079,1.97,8.548,5.886,106,21.3
3/10/2018 21:30,1.095,2.14,9.628,6.019,104,21.3
3/10/2018 22:00,1.082,1.75,8.503,5.831,104,21.25
3/10/2018 22:30,1.041,1.91,9.258,5.548,106,21.3
3/10/2018 23:00,1.078,1.84,10.294,6.075,98,21.25
3/10/2018 23:30,1.116,1.92,9.011,6.22,98,21.3
4/10/2018 0:00,1.099,1.78,9.081,6.107,101,21.25
4/10/2018 0:30,1.103,1.77,9.225,6.377,101,21.2
4/10/2018 1:00,1.092,1.85,8.878,6.424,95,21.25
4/10/2018 1:30,1.081,2.24,9.161,6.457,99,21.2
4/10/2018 2:00,1.061,1.75,8.592,6.667,101,21.2
4/10/2018 2:30,1.097,1.84,8.912,6.697,104,21.2
4/10/2018 3:00,1.022,1.91,9.624,6.411,98,21.2
4/10/2018 3:30,1.024,1.6,9.39,6.374,92,21.2
4/10/2018 4:00,0.996,1.7,9.302,6.508,98,21.2
4/10/2018 4:30,1.085,1.85,9.637,6.606,95,21.15
4/10/2018 5:00,0.985,1.59,8.249,6.654,95,21.2
4/10/2018 5:30,1.068,1.92,9.21,6.866,91,21.2
4/10/2018 6:00,1.106,1.62,9.049,7.088,101,21.15
4/10/2018 6:30,1.11,1.65,9.163,6.962,98,21.15
4/10/2018 7:00,1.011,1.72,8.49,6.179,99,21.2
4/10/2018 7:30,1.067,1.72,9.267,6.732,102,21.15
4/10/2018 8:00,1.094,1.79,8.351,7.217,94,21.2
4/10/2018 8:30,1.098,1.95,9.387,7.194,97,21.2
4/10/2018 9:00,0.995,1.74,8.863,6.164,98,21.25
4/10/2018 9:30,1.124,1.68,8.681,6.887,91,21.3
4/10/2018 10:00,1.055,1.74,9.757,6.743,101,21.35
4/10/2018 10:30,1.173,2.06,8.859,6.401,99,21.4
4/10/2018 11:00,1.057,1.63,8.95,6.204,101,21.4
4/10/2018 11:30,1.072,1.81,8.878,6.329,98,21.45
4/10/2018 12:00,1.041,1.75,8.654,6.128,101,21.45
4/10/2018 12:30,1.087,1.57,8.559,6.31,109,21.5
4/10/2018 13:00,1.032,1.76,8.316,5.756,102,21.45
4/10/2018 13:30,1.069,2.13,8.209,5.777,101,21.45
4/10/2018 14:00,1.077,1.76,8.834,5.732,104,21.45
4/10/2018 14:30,1.125,1.85,8.849,5.505,98,21.45
4/10/2018 15:00,0.986,1.83,9.823,5.249,99,21.45
4/10/2018 15:30,1.041,1.97,8.615,5.116,98,21.45
4/10/2018 16:00,1.055,1.73,9.04,5.196,102,21.45
4/10/2018 16:30,1.115,1.95,8.658,5.198,104,21.4
4/10/2018 17:00,1.211,2.14,8.946,5.45,105,21.35
4/10/2018 17:30,1.19,1.958,9.26,5.262,105,21.3
4/10/2018 18:00,1.118,2,8.459,5.042,104,21.3
4/10/2018 18:30,1.176,1.94,8.847,5.171,102,21.3
4/10/2018 19:00,1.164,1.82,9.097,4.993,102,21.3
4/10/2018 19:30,1.198,2.19,9.268,5.147,101,21.3
4/10/2018 20:00,1.231,1.89,9.31,5.186,104,21.3
4/10/2018 20:30,1.244,2.08,8.271,5.105,109,21.3
4/10/2018 21:00,1.288,2.08,8.247,5.328,106,21.3
4/10/2018 21:30,1.256,2.49,9.31,5.264,104,21.25
4/10/2018 22:00,1.229,2.51,9.243,5.4,105,21.25
4/10/2018 22:30,1.272,2.52,9.273,5.259,104,21.25
4/10/2018 23:00,1.37,2.14,9.092,5.486,99,21.25
4/10/2018 23:30,1.247,2.19,9.769,5.137,104,21.25
5/10/2018 0:00,1.287,2.34,9.291,5.716,109,21.25
5/10/2018 0:30,1.269,2.17,9.299,5.694,102,21.25
5/10/2018 1:00,1.186,1.98,10.114,5.504,101,21.25
5/10/2018 1:30,1.264,1.92,10.266,5.742,98,21.25
5/10/2018 2:00,1.169,2.2,9.77,5.65,94,21.25
5/10/2018 2:30,1.174,1.84,9.212,5.807,105,21.2
5/10/2018 3:00,1.215,2.04,8.95,5.923,98,21.2
5/10/2018 3:30,1.181,2.06,9.736,6.054,97,21.2
