Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2018-01-08 20:30:00,0.872,1.630,3.945,4.192,66.00,27.150
2018-01-08 21:00:00,0.904,1.680,4.207,4.218,40.00,27.150
2018-01-08 21:30:00,0.969,1.700,4.531,4.220,43.00,27.150
2018-01-08 22:00:00,0.944,1.400,4.282,4.181,57.00,27.150
2018-01-08 22:30:00,0.900,1.360,3.889,3.960,52.00,27.150
2018-01-08 23:00:00,0.877,1.560,4.206,3.970,70.00,27.100
2018-01-08 23:30:00,1.005,1.720,4.527,4.053,39.00,27.050
2018-01-09 00:00:00,0.959,1.620,4.393,4.170,56.00,27.050
2018-01-09 00:30:00,0.877,1.420,4.754,4.104,49.00,27.100
2018-01-09 01:00:00,0.901,1.600,4.476,4.128,78.00,27.050
2018-01-09 01:30:00,0.916,1.560,4.775,4.169,59.00,27.100
2018-01-09 02:00:00,0.867,1.540,4.761,4.147,67.00,27.150
2018-01-09 02:30:00,0.822,1.380,4.779,4.395,49.00,27.150
2018-01-09 03:00:00,0.808,1.600,5.641,4.496,64.00,27.150
2018-01-09 03:30:00,0.798,1.520,4.729,4.550,75.00,27.150
2018-01-09 04:00:00,0.767,1.400,5.810,4.551,67.00,27.150
2018-01-09 04:30:00,0.766,1.540,5.016,4.596,57.00,27.150
2018-01-09 05:00:00,0.706,1.050,4.520,4.554,67.00,27.150
2018-01-09 05:30:00,0.683,1.200,4.493,4.594,66.00,27.150
2018-01-09 06:00:00,0.692,1.180,4.477,4.678,57.00,27.150
2018-01-09 06:30:00,0.635,0.990,4.715,4.895,64.00,27.150
2018-01-09 07:00:00,0.683,1.230,4.225,4.695,61.00,27.250
2018-01-09 07:30:00,0.730,1.250,5.676,5.012,43.00,27.350
2018-01-09 08:00:00,0.684,1.260,4.497,4.650,64.00,27.500
2018-01-09 08:30:00,0.673,1.140,4.280,4.855,68.00,27.550
2018-01-09 09:00:00,0.674,1.030,5.757,4.802,56.00,27.550
2018-01-09 09:30:00,0.696,1.180,6.102,4.749,64.00,27.650
2018-01-09 10:00:00,0.681,1.140,5.651,4.547,70.00,27.650
2018-01-09 10:30:00,0.702,1.300,5.637,4.556,73.00,27.750
2018-01-09 11:00:00,0.729,1.220,5.190,4.543,80.00,27.750
2018-01-09 11:30:00,0.710,1.190,6.107,4.405,81.00,27.800
2018-01-09 12:00:00,0.700,1.200,5.705,4.424,83.00,27.700
2018-01-09 12:30:00,0.667,1.310,5.653,4.212,70.00,27.750
2018-01-09 13:00:00,0.682,1.080,5.581,4.320,78.00,27.800
2018-01-09 13:30:00,0.703,1.140,5.329,4.487,68.00,27.800
2018-01-09 14:00:00,0.665,1.090,5.813,4.032,70.00,27.750
2018-01-09 14:30:00,0.702,1.300,5.373,4.030,63.00,27.550
2018-01-09 15:00:00,0.722,1.600,5.814,3.994,71.00,27.500
2018-01-09 15:30:00,0.769,1.190,5.643,4.220,60.00,27.450
2018-01-09 16:00:00,0.792,1.360,5.994,4.109,77.00,27.450
2018-01-09 16:30:00,0.783,1.480,5.978,4.147,66.00,27.450
2018-01-09 17:00:00,0.778,1.150,5.976,4.175,57.00,27.400
2018-01-09 17:30:00,0.739,1.230,5.643,4.196,63.00,27.400
2018-01-09 18:00:00,0.729,1.210,5.624,4.086,67.00,27.400
2018-01-09 18:30:00,0.761,1.290,6.106,4.178,66.00,27.350
2018-01-09 19:00:00,0.740,1.330,5.346,4.025,61.00,27.350
2018-01-09 19:30:00,0.810,1.270,5.458,4.120,66.00,27.300
2018-01-09 20:00:00,0.780,1.240,5.064,4.160,64.00,27.300
2018-01-09 20:30:00,0.746,1.310,3.823,3.888,63.00,27.200
2018-01-09 21:00:00,0.742,1.170,4.933,4.057,64.00,27.200
2018-01-09 21:30:00,0.757,1.270,6.336,3.870,56.00,27.200
2018-01-09 22:00:00,0.796,1.270,3.805,3.974,50.00,27.150
2018-01-09 22:30:00,0.785,1.410,3.972,4.019,43.00,27.200
2018-01-09 23:00:00,0.805,1.500,4.198,4.003,52.00,27.200
2018-01-09 23:30:00,0.782,1.300,6.524,4.033,64.00,27.150
2018-01-10 00:00:00,0.796,1.310,4.298,3.963,84.00,27.150
2018-01-10 00:30:00,0.729,1.320,4.198,4.044,56.00,27.150
2018-01-10 01:00:00,0.802,1.590,5.825,4.243,63.00,27.150
2018-01-10 01:30:00,0.739,1.160,4.208,4.208,85.00,27.150
2018-01-10 02:00:00,0.719,1.290,5.646,4.452,56.00,27.150
2018-01-10 02:30:00,0.715,1.300,5.852,4.494,80.00,27.100
2018-01-10 03:00:00,0.761,1.260,5.475,4.556,83.00,27.150
2018-01-10 03:30:00,0.787,1.240,5.931,4.438,84.00,27.150
2018-01-10 04:00:00,0.738,1.160,5.823,4.476,68.00,27.350
2018-01-10 04:30:00,0.727,1.160,5.831,4.670,78.00,27.350
2018-01-10 05:00:00,0.784,1.260,5.550,4.848,77.00,27.350
2018-01-10 05:30:00,0.763,1.260,5.356,4.797,80.00,27.350
2018-01-10 06:00:00,0.734,1.270,4.909,4.739,78.00,27.350
2018-01-10 06:30:00,0.737,1.360,5.068,4.851,68.00,27.350
2018-01-10 07:00:00,0.740,1.300,6.163,5.063,64.00,27.400
2018-01-10 07:30:00,0.736,1.610,5.216,5.007,71.00,27.350
2018-01-10 08:00:00,0.739,1.120,5.317,4.973,64.00,27.550
2018-01-10 08:30:00,0.766,1.430,4.934,4.908,67.00,27.550
2018-01-10 09:00:00,0.815,1.340,5.790,5.007,68.00,27.750
2018-01-10 09:30:00,0.776,1.170,5.995,4.973,53.00,28.150
2018-01-10 10:00:00,0.747,1.290,5.810,4.845,59.00,28.450
2018-01-10 10:30:00,0.794,1.280,6.356,4.835,80.00,27.950
2018-01-10 11:00:00,0.768,1.160,6.320,4.826,68.00,28.150
2018-01-10 11:30:00,0.711,1.190,5.985,4.798,70.00,28.150
2018-01-10 12:00:00,0.702,1.490,6.105,4.862,73.00,27.950
2018-01-10 12:30:00,0.693,1.070,5.950,4.857,78.00,27.950
2018-01-10 13:00:00,0.658,1.230,5.966,4.973,80.00,28.150
2018-01-10 13:30:00,0.705,1.130,6.585,4.928,75.00,27.950
2018-01-10 14:00:00,0.794,1.260,6.384,5.019,75.00,27.800
2018-01-10 14:30:00,0.725,1.250,6.568,4.668,74.00,27.650
2018-01-10 15:00:00,0.724,1.240,5.971,4.759,83.00,27.900
2018-01-10 15:30:00,0.810,1.320,6.027,4.866,78.00,27.800
2018-01-10 16:00:00,0.753,1.290,5.824,4.440,75.00,27.750
2018-01-10 16:30:00,0.750,1.250,6.346,4.694,75.00,27.750
2018-01-10 17:00:00,0.733,1.170,6.002,4.638,71.00,27.600
2018-01-10 17:30:00,0.673,1.270,6.138,4.284,68.00,27.550
2018-01-10 18:00:00,0.658,1.130,5.836,4.289,77.00,27.500
2018-01-10 18:30:00,0.680,0.960,6.195,4.540,75.00,27.450
2018-01-10 19:00:00,0.688,1.090,7.017,4.373,71.00,27.400
2018-01-10 19:30:00,0.705,1.240,5.493,4.683,71.00,27.400
2018-01-10 20:00:00,0.696,1.170,6.150,4.363,75.00,27.350
2018-01-10 20:30:00,0.678,1.220,6.784,4.458,75.00,27.400
2018-01-10 21:00:00,0.669,1.080,5.813,4.533,67.00,27.400
2018-01-10 21:30:00,0.763,1.190,6.505,4.785,70.00,27.350
2018-01-10 22:00:00,0.758,1.270,5.810,4.725,61.00,27.250
2018-01-10 22:30:00,0.759,1.150,6.573,4.664,77.00,27.300
2018-01-10 23:00:00,0.676,1.420,6.154,4.614,63.00,27.350
2018-01-10 23:30:00,0.694,1.080,6.013,4.433,64.00,27.500
2018-01-11 00:00:00,0.690,1.200,6.364,4.577,61.00,27.550
2018-01-11 00:30:00,0.706,1.270,5.481,4.756,75.00,27.400
2018-01-11 01:00:00,0.684,1.150,5.800,4.700,74.00,27.350
2018-01-11 01:30:00,0.702,1.070,5.983,4.789,77.00,27.350
2018-01-11 02:00:00,0.712,1.250,5.330,4.797,78.00,27.350
2018-01-11 02:30:00,0.696,1.050,6.266,4.619,66.00,27.350
2018-01-11 03:00:00,0.651,1.050,5.826,4.372,73.00,27.300
2018-01-11 03:30:00,0.725,1.140,5.671,4.685,68.00,27.150
2018-01-11 04:00:00,0.665,1.110,6.755,4.638,67.00,27.150
2018-01-11 04:30:00,0.702,1.060,6.747,4.537,59.00,27.150
2018-01-11 05:00:00,0.673,1.170,6.691,4.701,64.00,27.150
2018-01-11 05:30:00,0.659,1.190,5.955,4.426,70.00,27.350
2018-01-11 06:00:00,0.636,1.210,4.954,4.714,75.00,27.350
2018-01-11 06:30:00,0.661,1.150,6.022,4.614,64.00,27.350
2018-01-11 07:00:00,0.633,0.950,6.381,4.674,68.00,27.400
2018-01-11 07:30:00,0.646,1.110,6.310,4.696,67.00,27.400
2018-01-11 08:00:00,0.651,1.070,6.333,4.738,53.00,27.450
2018-01-11 08:30:00,0.660,1.080,6.109,5.014,68.00,27.500
2018-01-11 09:00:00,0.671,1.050,6.199,4.862,71.00,27.700
2018-01-11 09:30:00,0.693,1.180,6.149,4.997,73.00,27.900
2018-01-11 10:00:00,0.692,1.110,5.781,4.986,54.00,28.100
2018-01-11 10:30:00,0.712,1.150,6.041,4.953,74.00,28.300
2018-01-11 11:00:00,0.693,1.180,7.023,4.806,71.00,28.600
2018-01-11 11:30:00,0.743,1.320,6.160,4.860,71.00,28.800
2018-01-11 12:00:00,0.727,1.270,5.971,4.970,78.00,29.000
2018-01-11 12:30:00,0.677,1.290,6.154,4.841,70.00,29.050
2018-01-11 13:00:00,0.697,1.070,6.797,5.003,75.00,29.150
2018-01-11 13:30:00,0.691,1.160,6.781,4.951,81.00,28.850
2018-01-11 14:00:00,0.650,1.280,6.129,4.870,75.00,28.300
2018-01-11 14:30:00,0.664,1.230,5.635,4.892,73.00,28.050
2018-01-11 15:00:00,0.683,1.120,5.671,4.956,67.00,27.900
2018-01-11 15:30:00,0.687,1.230,6.591,4.996,83.00,27.950
2018-01-11 16:00:00,0.635,1.030,5.336,4.913,81.00,27.750
2018-01-11 16:30:00,0.639,1.020,5.837,4.910,81.00,27.750
2018-01-11 17:00:00,0.605,0.950,6.579,4.841,91.00,27.700
2018-01-11 17:30:00,0.665,1.110,6.556,5.025,78.00,27.650
2018-01-11 18:00:00,0.601,1.040,6.420,5.151,81.00,27.650
2018-01-11 18:30:00,0.523,0.870,6.759,4.854,80.00,27.800
2018-01-11 19:00:00,0.514,0.820,6.885,4.897,68.00,27.900
2018-01-11 19:30:00,0.551,0.830,6.684,4.980,74.00,27.850
2018-01-11 20:00:00,0.559,0.850,6.566,5.213,68.00,27.900
2018-01-11 20:30:00,0.563,0.920,6.545,4.965,74.00,28.300
2018-01-11 21:00:00,0.534,0.900,6.636,4.918,74.00,28.250
2018-01-11 21:30:00,0.571,0.900,6.571,5.148,80.00,28.150
2018-01-11 22:00:00,0.591,1.020,5.605,4.978,80.00,27.400
2018-01-11 22:30:00,0.620,1.060,6.723,4.956,77.00,27.650
2018-01-11 23:00:00,0.570,0.970,6.842,5.089,64.00,27.750
2018-01-11 23:30:00,0.560,0.870,6.105,5.198,81.00,27.700
2018-01-12 00:00:00,0.556,0.860,6.722,5.085,77.00,27.800
2018-01-12 00:30:00,0.555,0.890,6.611,4.969,70.00,27.850
2018-01-12 01:00:00,0.578,1.060,6.333,5.261,73.00,27.750
2018-01-12 01:30:00,0.563,1.080,6.831,5.272,70.00,27.700
2018-01-12 02:00:00,0.564,0.820,6.209,5.284,83.00,27.550
2018-01-12 02:30:00,0.653,1.070,6.387,5.263,68.00,27.450
2018-01-12 03:00:00,0.629,1.070,6.548,5.588,75.00,27.450
2018-01-12 03:30:00,0.621,0.970,6.215,5.420,74.00,27.400
2018-01-12 04:00:00,0.579,1.020,6.865,5.605,74.00,27.400
2018-01-12 04:30:00,0.596,1.090,6.184,5.359,111.00,27.350
2018-01-12 05:00:00,0.580,0.970,5.973,5.472,71.00,27.300
2018-01-12 05:30:00,0.597,0.960,5.985,5.390,81.00,27.350
2018-01-12 06:00:00,0.593,1.060,6.186,5.566,88.00,27.400
2018-01-12 06:30:00,0.581,1.140,6.514,5.420,83.00,27.450
2018-01-12 07:00:00,0.583,1.060,6.396,5.608,78.00,27.500
2018-01-12 07:30:00,0.577,1.130,6.215,5.480,78.00,27.550
2018-01-12 08:00:00,0.625,1.300,6.572,5.778,71.00,27.700
2018-01-12 08:30:00,0.596,1.150,6.569,5.485,73.00,27.800
2018-01-12 09:00:00,0.578,1.190,6.590,5.463,75.00,27.850
2018-01-12 09:30:00,0.612,1.150,6.558,5.614,78.00,28.150
2018-01-12 10:00:00,0.643,1.280,6.414,5.418,70.00,28.200
2018-01-12 10:30:00,0.642,1.160,6.528,5.184,77.00,28.300
2018-01-12 11:00:00,0.629,1.110,6.976,5.031,80.00,28.100
2018-01-12 11:30:00,0.648,1.100,6.685,4.841,80.00,28.250
2018-01-12 12:00:00,0.655,1.460,5.651,4.640,70.00,28.400
2018-01-12 12:30:00,0.595,1.230,6.088,4.525,60.00,28.300
2018-01-12 13:00:00,0.604,1.020,5.344,4.598,70.00,28.200
2018-01-12 13:30:00,0.622,1.160,5.779,4.476,70.00,28.250
2018-01-12 14:00:00,0.640,1.060,6.343,4.337,98.00,28.350
2018-01-12 14:30:00,0.718,1.520,6.568,4.402,75.00,28.300
2018-01-12 15:00:00,0.624,0.940,6.883,4.304,111.00,28.150
2018-01-12 15:30:00,0.604,1.050,9.717,4.174,90.00,27.950
2018-01-12 16:00:00,0.603,1.040,6.993,4.093,98.00,28.100
2018-01-12 16:30:00,0.661,1.150,6.552,4.346,101.00,28.150
2018-01-12 17:00:00,0.644,1.140,6.601,4.332,87.00,28.050
2018-01-12 17:30:00,0.594,1.070,7.299,3.943,111.00,28.150
2018-01-12 18:00:00,0.610,0.950,6.891,4.080,97.00,28.000
2018-01-12 18:30:00,0.637,0.950,6.763,3.975,92.00,28.000
2018-01-12 19:00:00,0.701,1.230,7.013,4.304,78.00,27.950
2018-01-12 19:30:00,0.682,1.070,7.286,3.997,81.00,28.050
2018-01-12 20:00:00,0.688,1.090,3.418,4.174,87.00,28.050
2018-01-12 20:30:00,0.679,1.140,7.051,4.104,40.00,27.950
2018-01-12 21:00:00,0.723,1.290,3.740,4.028,87.00,27.950
2018-01-12 21:30:00,0.739,1.190,3.707,4.364,40.00,28.100
2018-01-12 22:00:00,0.769,1.240,6.597,4.111,36.00,27.950
2018-01-12 22:30:00,0.775,1.330,3.821,4.222,38.00,27.800
2018-01-12 23:00:00,0.739,1.310,4.033,4.358,33.00,27.750
2018-01-12 23:30:00,0.752,1.310,6.451,4.328,43.00,27.650
2018-01-13 00:00:00,0.761,1.370,4.023,4.200,70.00,27.850
2018-01-13 00:30:00,0.758,1.300,6.676,4.318,47.00,27.750
2018-01-13 01:00:00,0.755,1.290,4.181,4.222,75.00,27.550
2018-01-13 01:30:00,0.709,1.130,3.882,4.188,83.00,27.450
2018-01-13 02:00:00,0.714,1.020,3.889,4.386,45.00,27.450
2018-01-13 02:30:00,0.703,1.210,9.343,4.239,101.00,27.400
2018-01-13 03:00:00,0.668,1.300,10.082,4.264,84.00,27.400
2018-01-13 03:30:00,0.672,1.060,10.239,4.452,109.00,27.400
2018-01-13 04:00:00,0.659,1.080,10.282,4.411,120.00,27.550
2018-01-13 04:30:00,0.634,1.020,10.299,4.397,132.00,27.650
2018-01-13 05:00:00,0.623,1.150,10.289,4.424,113.00,27.600
2018-01-13 05:30:00,0.634,0.970,9.696,4.279,109.00,27.550
2018-01-13 06:00:00,0.650,1.290,6.768,4.300,83.00,27.500
2018-01-13 06:30:00,0.647,1.070,6.367,4.312,99.00,27.650
2018-01-13 07:00:00,0.648,1.030,11.260,4.740,80.00,27.650
2018-01-13 07:30:00,0.634,1.120,6.334,4.606,105.00,27.650
2018-01-13 08:00:00,0.657,1.070,10.417,4.797,95.00,27.650
2018-01-13 08:30:00,0.610,0.890,6.581,4.860,113.00,27.700
2018-01-13 09:00:00,0.617,0.980,10.711,4.721,83.00,27.750
2018-01-13 09:30:00,0.695,1.150,9.802,4.738,116.00,27.850
2018-01-13 10:00:00,0.678,1.230,10.117,4.300,116.00,27.900
2018-01-13 10:30:00,0.706,1.230,9.274,4.225,106.00,27.950
2018-01-13 11:00:00,0.847,1.310,3.954,4.258,95.00,27.950
2018-01-13 11:30:00,0.887,1.450,4.116,4.367,29.00,27.900
2018-01-13 12:00:00,0.938,1.440,4.475,4.266,32.00,27.900
2018-01-13 12:30:00,0.967,1.780,4.206,4.281,35.00,27.850
2018-01-13 13:00:00,1.047,1.830,4.410,4.235,25.00,27.850
2018-01-13 13:30:00,1.183,1.790,4.494,4.270,29.00,27.900
2018-01-13 14:00:00,1.191,1.870,4.626,4.348,40.00,27.900
2018-01-13 14:30:00,1.249,2.320,5.068,4.319,33.00,27.850
2018-01-13 15:00:00,1.284,2.120,5.234,4.535,35.00,27.800
2018-01-13 15:30:00,1.313,2.090,5.075,4.369,45.00,27.800
2018-01-13 16:00:00,1.392,2.440,5.042,4.414,29.00,27.750
2018-01-13 16:30:00,1.447,2.400,5.223,4.473,26.00,27.750
2018-01-13 17:00:00,1.411,2.800,5.382,4.378,25.00,27.700
2018-01-13 17:30:00,1.379,2.170,5.653,4.480,33.00,27.750
2018-01-13 18:00:00,1.357,2.140,5.653,4.667,35.00,27.750
2018-01-13 18:30:00,1.393,2.130,5.770,4.723,36.00,27.750
2018-01-13 19:00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2018-01-13 19:30:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2018-01-13 20:00:00,1.158,1.759,5.473,4.922,38.00,27.650
2018-01-13 20:30:00,1.118,2.110,6.081,4.967,38.00,27.650
2018-01-13 21:00:00,1.099,1.910,5.816,4.825,36.00,27.650
2018-01-13 21:30:00,1.118,1.590,5.828,4.991,39.00,27.700
2018-01-13 22:00:00,1.097,2.180,5.818,4.729,33.00,27.700
2018-01-13 22:30:00,1.093,1.810,5.648,4.988,33.00,27.700
2018-01-13 23:00:00,1.075,2.040,5.628,4.969,43.00,27.650
2018-01-13 23:30:00,1.176,2.060,5.932,5.332,29.00,27.650
2018-01-14 00:00:00,1.061,2.050,5.636,4.779,39.00,27.600
2018-01-14 00:30:00,1.163,1.950,5.945,4.761,32.00,27.550
2018-01-14 01:00:00,1.110,1.970,5.961,4.588,38.00,27.550
2018-01-14 01:30:00,1.182,2.130,5.618,4.675,33.00,27.500
2018-01-14 02:00:00,1.115,1.930,5.945,4.640,38.00,27.400
2018-01-14 02:30:00,1.159,1.880,5.548,4.752,39.00,27.400
2018-01-14 03:00:00,1.003,1.800,5.339,4.408,35.00,27.350
2018-01-14 03:30:00,0.916,1.370,5.226,4.465,32.00,27.400
2018-01-14 04:00:00,0.965,1.640,5.633,4.530,43.00,27.400
2018-01-14 04:30:00,0.971,1.810,5.484,4.499,33.00,27.400
2018-01-14 05:00:00,0.952,1.560,5.478,4.518,39.00,27.400
2018-01-14 05:30:00,0.931,1.510,5.620,4.740,46.00,27.400
2018-01-14 06:00:00,0.871,1.650,5.478,4.690,40.00,27.350
2018-01-14 06:30:00,0.827,1.790,5.498,4.736,40.00,27.300
2018-01-14 07:00:00,0.843,1.450,5.673,4.647,38.00,27.350
2018-01-14 07:30:00,0.821,1.320,5.460,4.642,42.00,27.350
2018-01-14 08:00:00,0.822,1.390,5.357,4.824,43.00,27.350
2018-01-14 08:30:00,0.795,1.420,5.292,4.677,47.00,27.550
2018-01-14 09:00:00,0.899,1.550,5.353,4.794,47.00,27.800
2018-01-14 09:30:00,0.834,1.770,5.527,4.769,47.00,27.850
2018-01-14 10:00:00,0.914,1.530,5.217,4.809,47.00,28.050
2018-01-14 10:30:00,0.898,1.480,5.324,4.791,49.00,28.150
2018-01-14 11:00:00,0.860,1.310,5.763,4.860,42.00,28.100
2018-01-14 11:30:00,0.986,1.630,5.510,4.973,42.00,28.200
2018-01-14 12:00:00,0.968,1.540,5.646,4.895,43.00,28.500
2018-01-14 12:30:00,0.982,1.590,5.476,5.079,43.00,28.600
2018-01-14 13:00:00,0.956,1.540,5.625,5.008,40.00,28.500
2018-01-14 13:30:00,0.968,1.600,5.377,4.877,33.00,28.350
2018-01-14 14:00:00,0.850,1.230,5.643,4.652,39.00,28.350
2018-01-14 14:30:00,0.870,1.350,5.211,4.637,36.00,28.150
2018-01-14 15:00:00,0.769,1.520,5.165,4.420,38.00,27.950
2018-01-14 15:30:00,0.761,1.280,5.612,4.765,38.00,27.800
2018-01-14 16:00:00,0.753,1.440,5.821,4.333,47.00,27.600
2018-01-14 16:30:00,0.720,1.210,5.644,4.452,52.00,27.550
2018-01-14 17:00:00,0.716,1.280,5.328,4.387,39.00,27.550
2018-01-14 17:30:00,0.815,1.480,5.502,3.833,45.00,27.500
2018-01-14 18:00:00,1.045,2.060,4.145,3.841,42.00,27.300
2018-01-14 18:30:00,1.357,2.440,4.418,4.039,144.00,27.150
2018-01-14 19:00:00,1.539,2.692,4.827,4.419,133.00,27.100
2018-01-14 19:30:00,1.541,2.727,5.155,4.407,126.00,27.100
2018-01-14 20:00:00,1.539,2.673,5.980,4.568,136.00,27.100
2018-01-14 20:30:00,1.415,2.171,5.940,4.325,129.00,26.950
2018-01-14 21:00:00,1.482,2.350,5.303,4.471,126.00,27.100
2018-01-14 21:30:00,1.357,2.420,5.495,4.266,133.00,27.300
2018-01-14 22:00:00,1.405,2.380,4.761,4.379,118.00,27.150
2018-01-14 22:30:00,1.390,2.105,4.628,4.447,140.00,27.150
2018-01-14 23:00:00,1.448,2.186,4.669,4.576,139.00,27.150
2018-01-14 23:30:00,1.512,3.197,5.033,4.486,147.00,27.150
2018-01-15 00:00:00,1.421,2.110,4.835,4.568,146.00,27.150
2018-01-15 00:30:00,1.499,2.414,4.840,4.805,112.00,27.150
2018-01-15 01:00:00,1.486,2.950,5.007,4.671,97.00,27.150
2018-01-15 01:30:00,1.596,2.766,10.739,4.834,157.00,27.150
2018-01-15 02:00:00,1.542,2.386,12.106,5.070,101.00,27.150
2018-01-15 02:30:00,1.587,2.441,12.795,5.153,112.00,27.150
2018-01-15 03:00:00,1.544,2.560,12.848,5.030,108.00,27.000
2018-01-15 03:30:00,1.474,2.060,12.771,5.282,106.00,26.950
2018-01-15 04:00:00,1.512,2.410,12.977,5.264,111.00,26.900
2018-01-15 04:30:00,1.568,2.470,12.726,5.480,109.00,26.900
2018-01-15 05:00:00,1.368,2.100,12.487,5.666,106.00,26.750
2018-01-15 05:30:00,1.521,2.420,13.785,5.925,109.00,26.700
2018-01-15 06:00:00,1.261,2.010,12.963,5.648,109.00,26.650
2018-01-15 06:30:00,1.270,2.010,12.985,5.532,106.00,26.550
2018-01-15 07:00:00,1.268,1.850,13.597,6.226,105.00,26.200
2018-01-15 07:30:00,1.190,1.930,12.966,5.996,112.00,26.150
2018-01-15 08:00:00,1.138,1.740,12.865,6.148,106.00,26.550
2018-01-15 08:30:00,1.182,1.990,12.484,6.372,111.00,26.700
2018-01-15 09:00:00,1.088,2.050,13.055,5.896,105.00,26.750
2018-01-15 09:30:00,1.097,1.770,12.231,5.982,111.00,27.050
2018-01-15 10:00:00,0.979,1.670,11.807,5.876,104.00,27.000
2018-01-15 10:30:00,0.971,1.840,12.183,5.529,111.00,27.000
2018-01-15 11:00:00,0.880,1.760,13.053,5.124,106.00,27.000
2018-01-15 11:30:00,0.922,1.510,12.090,5.357,102.00,27.150
2018-01-15 12:00:00,0.881,1.380,12.188,5.629,115.00,27.100
2018-01-15 12:30:00,0.818,1.280,11.511,5.210,102.00,27.200
2018-01-15 13:00:00,0.774,1.180,12.151,5.677,95.00,27.150
2018-01-15 13:30:00,0.786,1.480,12.702,5.264,102.00,27.150
2018-01-15 14:00:00,0.850,1.390,12.381,4.576,105.00,27.150
2018-01-15 14:30:00,0.931,1.490,12.063,4.402,106.00,27.000
2018-01-15 15:00:00,0.917,1.520,10.904,4.264,109.00,26.750
2018-01-15 15:30:00,0.995,1.630,12.123,4.285,112.00,26.550
2018-01-15 16:00:00,0.962,1.750,12.474,4.180,109.00,26.350
2018-01-15 16:30:00,1.022,1.670,12.141,4.495,118.00,26.550
2018-01-15 17:00:00,1.065,1.690,12.047,4.460,115.00,26.550
2018-01-15 17:30:00,1.071,1.780,12.144,4.546,111.00,26.550
2018-01-15 18:00:00,1.088,1.830,4.487,4.269,113.00,26.550
2018-01-15 18:30:00,1.124,1.971,12.829,4.426,120.00,26.550
2018-01-15 19:00:00,1.074,2.020,12.248,4.644,113.00,26.600
2018-01-15 19:30:00,1.054,1.680,10.880,4.648,118.00,26.550
2018-01-15 20:00:00,1.057,1.810,12.812,4.664,116.00,26.600
2018-01-15 20:30:00,1.023,1.780,12.189,4.739,113.00,26.550
2018-01-15 21:00:00,1.039,1.801,11.259,4.576,109.00,26.350
2018-01-15 21:30:00,1.084,1.800,12.755,4.760,112.00,26.300
2018-01-15 22:00:00,1.120,1.780,11.566,4.681,108.00,26.300
2018-01-15 22:30:00,1.205,1.930,11.506,4.833,111.00,26.300
2018-01-15 23:00:00,1.173,1.800,11.976,5.084,105.00,26.300
2018-01-15 23:30:00,1.286,1.950,12.664,5.208,115.00,26.300
2018-01-16 00:00:00,1.238,2.410,12.095,5.225,111.00,26.500
2018-01-16 00:30:00,1.260,1.910,12.089,5.640,111.00,26.600
2018-01-16 01:00:00,1.190,1.760,12.302,5.643,109.00,26.750
2018-01-16 01:30:00,1.167,1.990,12.911,6.043,104.00,26.750
2018-01-16 02:00:00,1.247,2.100,12.158,6.293,109.00,26.800
2018-01-16 02:30:00,1.249,2.160,12.159,6.509,108.00,26.750
2018-01-16 03:00:00,1.386,2.290,12.230,6.779,108.00,26.700
2018-01-16 03:30:00,1.278,2.140,12.109,6.324,106.00,26.650
2018-01-16 04:00:00,1.221,2.020,12.266,6.017,106.00,26.600
2018-01-16 04:30:00,1.226,1.840,12.066,6.073,106.00,26.550
2018-01-16 05:00:00,1.190,2.020,12.091,6.036,113.00,26.500
2018-01-16 05:30:00,1.186,2.100,12.042,6.051,120.00,26.500
2018-01-16 06:00:00,1.291,2.340,12.569,6.784,113.00,26.550
2018-01-16 06:30:00,1.318,2.100,12.053,7.366,109.00,26.550
2018-01-16 07:00:00,1.175,1.780,12.180,6.953,106.00,26.600
2018-01-16 07:30:00,1.328,2.270,12.426,7.457,105.00,26.550
2018-01-16 08:00:00,1.385,2.140,12.225,7.929,106.00,26.050
2018-01-16 08:30:00,1.276,1.980,12.786,7.134,106.00,25.950
2018-01-16 09:00:00,1.372,2.280,12.270,6.771,102.00,25.950
2018-01-16 09:30:00,1.440,2.200,12.932,6.477,106.00,25.950
2018-01-16 10:00:00,1.469,2.710,12.221,6.343,102.00,26.450
2018-01-16 10:30:00,1.539,2.380,12.289,6.667,108.00,26.500
2018-01-16 11:00:00,1.656,2.380,12.827,7.022,95.00,26.550
2018-01-16 11:30:00,1.439,2.454,12.897,6.445,98.00,26.350
2018-01-16 12:00:00,1.527,2.710,12.092,6.920,92.00,26.350
2018-01-16 12:30:00,1.610,2.510,13.492,6.828,98.00,26.900
2018-01-16 13:00:00,1.550,2.550,12.770,6.294,108.00,26.850
2018-01-16 13:30:00,1.581,2.490,12.976,6.635,108.00,26.700
2018-01-16 14:00:00,1.573,2.390,12.642,6.893,101.00,26.400
2018-01-16 14:30:00,1.552,2.350,12.984,6.629,102.00,26.300
2018-01-16 15:00:00,1.677,2.720,13.299,6.435,105.00,26.350
2018-01-16 15:30:00,1.624,2.690,13.486,5.819,102.00,26.350
2018-01-16 16:00:00,1.586,2.520,13.470,5.906,104.00,26.350
2018-01-16 16:30:00,1.676,2.840,13.110,5.714,101.00,26.350
